projectId,name,priority,difficulty,status,lastUpdated,dueDate,organisationName,percentMapped,percentValidated,totalArea,country,creation_date,totalContributors,author
27627,Mayotte Cyclone Chido - buildings damage assessment - Longoni Tangani,MEDIUM,MODERATE,PUBLISHED,2025-08-21 19:08:58.858249,,OSM France,100.00,0.00,1.871,['France'],2025-08-17 10:06:07.503709,6,SeverinGeo
27430,"Missing Maps (Wildfires): Conception Bay South & Holyrood, Newfoundland, Canada",MEDIUM,MODERATE,PUBLISHED,2025-11-02 14:59:06.425559,,Canadian Red Cross,74.91,0.71,72.892,['Canada'],2025-08-14 19:32:23.491482,144,Sophia Chen
27297,National Mapathon Mexico Tuxtla Gutiérrez Rural,MEDIUM,EASY,PUBLISHED,2025-10-02 14:39:28.849658,2025-09-30 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,27.48,103.011,['Mexico'],2025-08-12 16:54:58.700836,100,Juan Carlos Melo Luna
27265,National Mapathon Mexico Pichucalco Chiapas,MEDIUM,MODERATE,PUBLISHED,2025-10-02 14:39:36.258299,2025-08-24 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,1.17,2.290,['Mexico'],2025-08-12 16:34:58.942365,57,Juan Carlos Melo Luna
27264,National Mapathon Mexico Ostuacan Chiapas,MEDIUM,MODERATE,PUBLISHED,2025-10-02 14:39:44.377213,2025-08-24 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,45.10,0.570,['Mexico'],2025-08-12 16:12:01.545736,20,Juan Carlos Melo Luna
27231,National Mapathon Mexico Ixtlán Michoacán,MEDIUM,MODERATE,PUBLISHED,2025-10-02 14:39:52.819720,2025-09-30 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,28.90,4.229,['Mexico'],2025-08-12 15:45:58.302451,49,Juan Carlos Melo Luna
27000,Duitama – Mapeo de vías peatonales en barrio Centro,MEDIUM,CHALLENGING,PUBLISHED,2025-10-14 21:22:27.580784,2025-08-31 05:00:00,Comunidad OSM Colombia,6.06,0.00,0.292,['Colombia'],2025-08-11 17:18:17.105273,12,Leonardo Gutierrez
26968,"Saint Kitts and Nevis, Buildings for Emergency Resource Mapping (ERM)",MEDIUM,MODERATE,PUBLISHED,2025-09-07 18:56:39.776714,,Prime Solutions,100.00,100.00,11.220,['Saint Kitts and Nevis'],2025-08-11 12:14:24.661997,27,Johann Sidial
26934,"Mapping Rundu, Namibia",MEDIUM,EASY,PUBLISHED,2025-10-30 16:24:46.896535,2025-12-10 22:00:00,OSM Namibia,37.35,2.36,493.526,['Namibia'],2025-08-11 06:18:37.025405,257, Royal
26835,Cartographie des bâtiments du Marché de Hédzranawoe et ses environs,MEDIUM,MODERATE,PUBLISHED,2025-10-20 08:45:15.267013,,OSM Togo,94.44,90.28,0.881,['Togo'],2025-08-08 11:29:32.720025,8,AMOUZOU-ATIVON Tété Bernard
26802,Mayotte Cyclone Chido - buildings damage assessment - Bouyouni,MEDIUM,MODERATE,PUBLISHED,2025-08-17 10:03:20.552089,,OSM France,100.00,7.41,0.366,['France'],2025-08-08 10:58:34.940112,11,SeverinGeo
26703,"Shiquan Land Use Map for Youthmappers Chapter, University of Tsukuba",MEDIUM,MODERATE,PUBLISHED,2025-10-17 09:02:19.531084,,OSM Sri Lanka,8.70,0.00,2010.411,['China'],2025-08-08 03:44:28.573097,13,Suthakaran
26507,Road and Building Mapping: Gorontalo Disaster Preparedness 2,MEDIUM,MODERATE,PUBLISHED,2025-10-24 12:00:39.681157,,Perkumpulan OpenStreetMap Indonesia,13.13,0.00,127.753,['Indonesia'],2025-08-06 07:42:50.454402,22,Anjar Akrimullah
26506,Road and Building Mapping: Gorontalo Disaster Preparedness 1,MEDIUM,MODERATE,PUBLISHED,2025-10-17 10:01:23.146022,2025-12-30 17:00:00,Perkumpulan OpenStreetMap Indonesia,7.65,4.69,420.816,['Indonesia'],2025-08-06 07:29:17.498849,16,Anjar Akrimullah
26505,"Missing Maps: Residential Areas in Ouaddai, Chad (6) ",MEDIUM,MODERATE,PUBLISHED,2025-11-02 07:10:25.291215,,Médecins Sans Frontières (MSF) ,99.82,59.08,191.489,['Chad'],2025-08-06 07:28:18.700278,93,Jorieke Vyncke
26241,Adressage prefecture Lacs Togo,MEDIUM,MODERATE,PUBLISHED,2025-10-19 10:58:23.198528,,OSM Togo,99.01,6.93,385.059,['Togo'],2025-08-04 08:51:44.086772,14,AKOUETE Ata Franck
26208,"Missing Maps: Residential Areas in Ouaddai, Chad (5) ",MEDIUM,MODERATE,PUBLISHED,2025-10-27 19:07:09.362371,,Médecins Sans Frontières (MSF) ,99.69,13.17,358.340,['Chad'],2025-08-04 08:00:07.853217,152,Jorieke Vyncke
26175,"Building Mapping 2025 Hua Hin, Thailand",MEDIUM,MODERATE,PUBLISHED,2025-11-01 12:58:17.331006,,Crisis Mappers Japan,74.81,17.48,27.135,['Thailand'],2025-08-02 07:29:40.584096,113,Taichi Furuhashi
26142,Serbia - Novi Pazar Sustainable Development Project,MEDIUM,MODERATE,PUBLISHED,2025-10-30 23:25:25.019044,,TomTom,29.15,14.29,12.500,['Serbia'],2025-08-01 15:50:08.515956,45,Cas van Groenigen
26109,Mayotte Cyclone Chido - buildings damage assessment - M'Tsangadoua,MEDIUM,MODERATE,PUBLISHED,2025-08-08 11:00:41.748955,,OSM France,100.00,0.00,0.354,['France'],2025-08-01 09:24:23.333221,16,SeverinGeo
25614,"Road Mapping 2025 Yoron Island, Kagoshima, Japan",MEDIUM,EASY,PUBLISHED,2025-09-05 11:43:55.867442,2026-03-31 16:00:00,Crisis Mappers Japan,100.00,12.91,23.308,['Japan'],2025-07-22 09:05:57.240471,73,Taichi Furuhashi
25317,FreeTown Drone Imagery Mapping,MEDIUM,CHALLENGING,PUBLISHED,2025-10-08 06:54:58.977315,,Open Mapping Hub for West and Northern Africa,100.00,100.00,7.985,['Sierra Leone'],2025-07-16 10:41:12.056916,11,Akintola Omowonuola
25218,Mayotte Cyclone Chido - buildings damage assessment - M'Tsahara,MEDIUM,MODERATE,PUBLISHED,2025-08-03 07:52:02.240073,,OSM France,100.00,17.14,0.445,['France'],2025-07-14 18:56:28.410270,25,SeverinGeo
25153,Mapping Farms in Delhi,MEDIUM,MODERATE,PUBLISHED,2025-08-31 00:12:36.155355,2025-10-30 18:30:00,OSM India,5.40,0.00,1477.580,['India'],2025-07-11 19:03:56.716568,14,ark Arjun
24954,"Missing Maps: Thompson, MB",MEDIUM,MODERATE,PUBLISHED,2025-11-01 18:26:17.493154,,Canadian Red Cross,100.00,80.30,92.806,['Canada'],2025-07-03 17:48:36.979195,82,Magdalen Thot
24855,Mapping  Wa for Resilience and Smart City Development ,MEDIUM,EASY,PUBLISHED,2025-08-28 07:44:12.718192,,OSM Ghana,100.00,95.10,50.377,['Ghana'],2025-07-02 10:02:48.800404,40,Stephen Mawutor Donkor
24822,Mayotte Cyclone Chido - buildings damage assessment - Trévani M'Tsangamboua,MEDIUM,MODERATE,PUBLISHED,2025-08-09 16:36:03.264331,,OSM France,100.00,82.86,0.478,['France'],2025-07-01 17:36:21.345859,13,SeverinGeo
24657,Iganga - Buildings Mapping,MEDIUM,EASY,PUBLISHED,2025-10-30 10:29:18.088065,,MapUganda,88.29,1.80,12.498,['Uganda'],2025-06-30 07:12:29.995919,129,Micheal Kaluba
24558,Mapping  Hamile for Resilience and Smart City Development ,MEDIUM,EASY,PUBLISHED,2025-10-21 11:06:05.559510,,OSM Ghana,100.00,47.53,48.790,['Ghana'],2025-06-27 13:49:08.336735,67,Stephen Mawutor Donkor
24393,"Marmara Earthquake Preparedness - Kartal, Istanbul, Türkiye - 2",MEDIUM,MODERATE,PUBLISHED,2025-10-31 10:50:14.394176,,Yer Cizenler,100.00,18.46,15.226,['Turkey'],2025-06-26 10:10:20.133916,24,Can Ünen
24327,MAPPING OPEN GREEN SPACES: DODOMA,MEDIUM,MODERATE,PUBLISHED,2025-10-23 06:38:30.735558,,GeoTE Tanzania,97.30,24.32,8.522,['Tanzania'],2025-06-25 19:38:36.221155,6,ERICK TAMBA MNYALI
24261,Gombe Wakiso - Buildings Mapping,MEDIUM,EASY,PUBLISHED,2025-10-30 12:32:29.660491,,MapUganda,84.53,0.94,143.847,['Uganda'],2025-06-25 16:19:10.105496,161,Geoffrey Kateregga
23898,Mapping  Namdom for Resilience and Smart City Development ,MEDIUM,EASY,PUBLISHED,2025-08-31 10:46:40.572879,,OSM Ghana,100.00,89.65,71.419,['Ghana'],2025-06-24 06:00:21.307919,100,Stephen Mawutor Donkor
23700,"Missing Maps: Rivière-du-Loup, QC",MEDIUM,MODERATE,PUBLISHED,2025-10-30 18:41:48.548206,,Canadian Red Cross,76.39,8.75,4965.283,['Canada'],2025-06-18 23:13:35.481317,76,Magdalen Thot
23601,,MEDIUM,EASY,PUBLISHED,2025-10-24 18:32:12.962227,,Open Mapping Hub for Latin America and the Caribbean,73.61,36.16,1417.081,['Colombia'],2025-06-18 16:58:31.437763,187,Juan Carlos Melo Luna
23502,Mapping  Tumu for Resilience and Smart City Development ,MEDIUM,EASY,PUBLISHED,2025-08-26 15:44:13.512619,,OSM Ghana,100.00,2.00,19.224,['Ghana'],2025-06-18 06:18:28.573472,31,Stephen Mawutor Donkor
23172,Mapping Berea for Resilience and Smart City Development Part_2,MEDIUM,MODERATE,PUBLISHED,2025-11-01 23:09:33.676197,,TomTom,14.39,0.08,140.886,['Lesotho'],2025-06-16 09:18:39.814207,50,Stephen Mawutor Donkor
23106,Mapping  Saboba and Wapuli for Resilience and Smart City Development ,MEDIUM,EASY,PUBLISHED,2025-08-27 21:48:42.426813,,OSM Ghana,100.00,48.29,20.806,['Ghana'],2025-06-15 10:51:44.303349,40,Stephen Mawutor Donkor
23073,"Botswana,  Missing building , Francistown, Botswana",MEDIUM,MODERATE,PUBLISHED,2025-10-15 14:59:25.020568,,OSM Botswana,99.59,88.84,16.331,['Botswana'],2025-06-14 07:26:55.558486,38,Tebby
22941,Mapping Polokwane for Resilience and Smart City Development,MEDIUM,MODERATE,PUBLISHED,2025-10-31 10:35:07.801376,,TomTom,40.07,0.00,32.610,['South Africa'],2025-06-12 10:44:06.645976,66,Tomasz
22875,Mapping N'Djamena-Chad for Resilience and Smart City Development - Part 1,MEDIUM,MODERATE,PUBLISHED,2025-10-02 00:14:46.750490,,TomTom,9.02,0.26,7.746,['Chad'],2025-06-11 14:15:03.287565,26,Stephen Mawutor Donkor
22743,"Kinshasa Climate Ready: Mont-Ngafula, Buildings, part 3",MEDIUM,MODERATE,PUBLISHED,2025-09-24 08:23:12.523455,,OSM RDC,100.00,98.93,6.103,['Democratic Republic of the Congo'],2025-06-10 22:22:48.180151,8,clairedelune
22710,Mende Wakiso - Buildings Mapping,MEDIUM,EASY,PUBLISHED,2025-09-26 05:14:08.610766,,MapUganda,99.52,6.70,49.403,['Uganda'],2025-06-10 17:13:12.573428,71,Geoffrey Kateregga
22578,Mapping Nyankpala for Resilience and Smart City Development,MEDIUM,EASY,PUBLISHED,2025-10-24 09:55:11.812571,,TomTom,100.00,78.74,15.567,['Ghana'],2025-06-10 05:54:26.492182,52,Stephen Mawutor Donkor
22446,Mapping Buildings for a Resilient Lusaka,MEDIUM,MODERATE,PUBLISHED,2025-10-04 16:05:56.189547,,Local Knowledge Mappers (LKM),100.00,64.29,0.591,['Zambia'],2025-06-07 21:36:45.321546,26,Charles Chilufya
22414,Mapping Buildings for a Resilient Lusaka,MEDIUM,MODERATE,PUBLISHED,2025-09-06 23:13:54.922087,,Local Knowledge Mappers (LKM),98.39,16.13,0.199,['Zambia'],2025-06-07 20:58:36.664461,25,Charles Chilufya
22380,Mapping Buildings for a Resilient Lusaka,MEDIUM,MODERATE,PUBLISHED,2025-10-24 11:07:52.322166,,Local Knowledge Mappers (LKM),100.00,21.21,0.371,['Zambia'],2025-06-07 18:53:31.313483,15,Charles Chilufya
22314,Mapping Kiharu for Resilience and Smart City Development,MEDIUM,MODERATE,PUBLISHED,2025-11-02 05:35:07.280126,,TomTom,44.85,5.04,406.908,['Kenya'],2025-06-06 13:47:58.658948,142,Stephen Mawutor Donkor
22281,Mapping Nyeri for Resilience and Smart City Development_Part 1,MEDIUM,MODERATE,PUBLISHED,2025-10-31 20:46:45.441773,,TomTom,86.84,26.20,167.670,['Kenya'],2025-06-06 06:56:11.573112,90,Stephen Mawutor Donkor
22182,MAPPINIG UNMAPPED AREA - IRINGA,MEDIUM,MODERATE,PUBLISHED,2025-11-01 08:50:13.558791,,GeoTE Tanzania,71.93,68.08,35.522,['Tanzania'],2025-06-05 16:00:08.777578,75,KIARIRO EZEKIEL EDGAR
22116,"Marmara Earthquake Preparedness - Kartal & Pendik, Istanbul, Türkiye",MEDIUM,MODERATE,PUBLISHED,2025-10-14 07:44:03.248511,,Yer Cizenler,95.29,29.41,3.694,['Turkey'],2025-06-05 11:03:39.773406,19,Can Ünen
22083,"Missing buildings, Lobatse, Botswana",MEDIUM,MODERATE,PUBLISHED,2025-10-24 06:56:08.019001,,OSM Botswana,100.00,20.41,20.973,['Botswana'],2025-06-05 06:59:41.308672,67,Tebby
22051,Implementation and Scaling of Digital and Spatial Technologies for Anticipatory Action (DASTAA) in TA Mwambo,MEDIUM,MODERATE,PUBLISHED,2025-06-29 02:32:14.443387,2025-06-20 18:15:00,NAXA,33.63,20.35,423.684,['Malawi'],2025-06-05 06:02:39.677163,21,OSMNAXA
22050,Implementation and Scaling of Digital and Spatial Technologies for Anticipatory Action (DASTAA) in TA Jenela ,MEDIUM,MODERATE,PUBLISHED,2025-06-25 12:40:48.852021,2025-06-20 18:15:00,NAXA,47.15,37.40,310.562,['Malawi'],2025-06-05 05:57:21.583415,18,OSMNAXA
21720,Morshansk mapping party,MEDIUM,MODERATE,PUBLISHED,2025-10-15 15:28:16.074351,2025-06-12 21:00:00,OpenStreetMap RU,46.15,0.00,36.845,['Russia'],2025-05-31 19:29:14.710503,14,Kirill
21225,GeoSpark 2025: Mapping for Pangolins,MEDIUM,MODERATE,PUBLISHED,2025-10-31 08:48:21.925935,,GeoTE Tanzania,29.43,6.39,2972.776,['Tanzania'],2025-05-24 07:15:39.037139,60,KIARIRO EZEKIEL EDGAR
21126,"Marmara Earthquake Preparedness - Kartal, Istanbul, Türkiye - 1",MEDIUM,MODERATE,PUBLISHED,2025-09-27 10:56:36.338385,,Yer Cizenler,100.00,51.82,3.002,['Turkey'],2025-05-23 08:34:14.056429,20,Can Ünen
21029,,MEDIUM,CHALLENGING,PUBLISHED,2025-08-07 21:46:40.852074,2025-06-30 05:00:00,Open Mapping Hub for Latin America and the Caribbean,31.65,0.95,83.703,['Colombia'],2025-05-20 23:04:41.183695,15,Juan Carlos Melo Luna
20433,Nyala destroyed buildings,MEDIUM,MODERATE,PUBLISHED,2025-10-25 04:44:28.669528,,OSM Sudan,9.46,5.35,5.365,['Sudan'],2025-05-11 21:03:17.040864,22,HASSAN ARABAB
20334,Mayotte Cyclone Chido - buildings damage assessment - Sada,MEDIUM,MODERATE,PUBLISHED,2025-08-23 21:18:23.809341,,OSM France,100.00,63.49,2.110,['France'],2025-05-09 01:52:16.492065,46,SeverinGeo
19839,"Galilee, Israel: Updating Land Use (Shefaram)",MEDIUM,MODERATE,PUBLISHED,2025-05-20 13:00:42.584950,,OSM Israel,14.95,0.93,19.629,['Israel'],2025-05-06 19:49:38.531828,6,Yair Grinberger
19113,"Farmland Mapping 2025 Yoron Island, Kagoshima, Japan",MEDIUM,EASY,PUBLISHED,2025-07-29 15:43:33.367388,2026-03-31 16:00:00,Crisis Mappers Japan,100.00,70.05,22.857,['Japan'],2025-04-28 09:34:24.556455,120,Taichi Furuhashi
19081,Timor-Leste - Community Mapping_for_DRR_Ermera,MEDIUM,EASY,PUBLISHED,2025-11-01 21:41:57.008083,,OpenStreetMap Timor-Leste,53.40,0.63,755.886,['East Timor'],2025-04-26 01:02:55.436745,173,Ponciano da Costa de Jesus
18646,Mapping Buildings for a Resilient Lusaka,MEDIUM,MODERATE,PUBLISHED,2025-10-20 21:16:37.580348,,TomTom,99.37,76.46,39.635,['Zambia'],2025-04-18 09:25:09.090154,71,Tomasz
18639,Mapping Tema for Resilience and Smart City Development,MEDIUM,MODERATE,PUBLISHED,2025-06-28 10:04:41.942363,,TomTom,100.00,52.03,76.498,['Ghana'],2025-04-16 13:59:02.870319,40,Tomasz
18633,Catastro Ipiales,MEDIUM,MODERATE,PUBLISHED,2025-10-29 15:27:18.769639,,Comunidad OSM Colombia,8.21,0.00,14.612,['Colombia'],2025-04-13 22:23:24.092543,15,Sebastian Bravo
18625,"Climate Resilient Coastal Communities: Port aux Basques, Newfoundland and Labrador, Canada",MEDIUM,EASY,PUBLISHED,2025-05-02 23:51:16.424022,,Canadian Red Cross,100.00,0.00,373.216,['Canada'],2025-04-10 18:03:43.273362,80,Magdalen Thot
18616,Mapping of the Village of Faraba,MEDIUM,MODERATE,PUBLISHED,2025-07-09 04:25:48.999193,2025-04-30 00:00:00,OSM Mali,100.00,6.90,1.479,['Mali'],2025-04-07 16:28:33.824966,7,GUINDO
18582,Resilient Communities – DASTAA for Enhanced Flood Anticipation and Climate Resilience in Nepal & DRC,MEDIUM,MODERATE,PUBLISHED,2025-06-19 04:02:41.187355,,NAXA,25.64,11.54,75.861,['Democratic Republic of the Congo'],2025-03-31 11:58:37.100388,33,OSMNAXA
18579,Mapping the Unmapped: Buildings and roads in 36 Bangsamoro Barangays (1/2),MEDIUM,MODERATE,PUBLISHED,2025-10-16 11:25:13.958717,,MapBeks,18.88,0.00,532.398,['Philippines'],2025-03-31 06:34:37.795946,46,Madaam
18556,"Mapping of Kailari Gaunpalika, Kailali",MEDIUM,MODERATE,PUBLISHED,2025-11-02 14:03:09.009016,,NAXA,7.41,1.23,232.818,['Nepal'],2025-03-27 07:30:48.224591,16,OSMNAXA
18553,United Nations for Afghanistan - KANDAHAR: buildings,MEDIUM,EASY,PUBLISHED,2025-11-01 14:42:50.856243,2022-05-30 22:00:00,UN Mappers,64.96,42.71,119.655,['Afghanistan'],2025-03-25 09:17:31.866579,248,Michael Montani
18551,Mapping Agricultural Fields (Kilombero-Mngeta),MEDIUM,MODERATE,PUBLISHED,2025-06-10 19:13:01.501935,,GeoTE Tanzania,100.00,31.91,47.921,['Tanzania'],2025-03-24 15:55:34.134092,11,ERICK TAMBA MNYALI
18550,OSM Data Mapping and Validation of Janakpurdham Sub- Metropolitan City,MEDIUM,MODERATE,PUBLISHED,2025-11-01 03:32:30.421269,2025-09-29 18:15:00,Youth Innovation Lab,4.63,0.00,91.906,['Nepal'],2025-03-24 10:57:03.698272,9,Pradip khatiwada
18549,OSM Data Mapping and Validation of Bharatpur Metropolitan City,MEDIUM,MODERATE,PUBLISHED,2025-10-02 10:11:27.044694,2025-09-29 18:15:00,Youth Innovation Lab,2.17,0.00,433.030,['Nepal'],2025-03-24 10:43:42.337987,9,Pradip khatiwada
18544,,MEDIUM,MODERATE,PUBLISHED,2025-09-19 15:00:36.667442,2025-04-30 05:00:00,Centro de Estudios  Pomote de Unaula,79.17,2.08,0.150,['Colombia'],2025-03-22 16:54:31.826196,6,Leonardo Jiménez garcia
18542,Missing Water Areas Gujarat 3,MEDIUM,MODERATE,PUBLISHED,2025-10-15 12:15:25.526481,2025-03-30 18:30:00,OSM India,21.10,0.00,4238.833,['India'],2025-03-22 11:19:37.181911,12,Pawan Muddu
18541,Missing Water Areas - Gujarat 2,MEDIUM,MODERATE,PUBLISHED,2025-03-23 04:32:39.579985,2025-03-30 18:30:00,OSM India,0.00,0.00,3744.409,['India'],2025-03-22 11:11:59.372262,11,Pawan Muddu
18540,Missing Water Areas - Gujarat 1,MEDIUM,MODERATE,PUBLISHED,2025-10-27 19:30:45.963920,2025-03-30 18:30:00,OSM India,54.30,0.00,4614.215,['India'],2025-03-22 11:02:03.609292,17,Pawan Muddu
18538,Missing Water Areas - Maharashtra 5,MEDIUM,MODERATE,PUBLISHED,2025-09-10 15:47:31.848792,2025-03-30 18:30:00,OSM India,14.67,0.00,47.627,['India'],2025-03-22 08:02:03.228774,30,Pawan Muddu
18537,Missing Water Areas - Maharashtra - 3,MEDIUM,MODERATE,PUBLISHED,2025-03-23 13:58:40.092780,2025-03-30 18:30:00,OSM India,30.56,2.78,2.182,['India'],2025-03-22 07:55:09.911294,13,Pawan Muddu
18535,Missing Water Areas - Maharashtra 5,MEDIUM,MODERATE,PUBLISHED,2025-03-22 12:11:05.817335,2025-03-22 18:30:00,OSM India,59.65,0.00,47.627,['India'],2025-03-22 07:43:38.421884,12,Pawan Muddu
18534,Missing Water Areas - Maharashtra -4 ,MEDIUM,MODERATE,PUBLISHED,2025-08-24 16:44:45.732030,2025-03-30 18:30:00,OSM India,10.00,0.00,21.131,['India'],2025-03-22 07:38:29.443156,19,Pawan Muddu
18532,Missing Water Areas - Maharashtra - 2,MEDIUM,MODERATE,PUBLISHED,2025-08-30 05:15:14.410655,2025-03-22 18:30:00,OSM India,100.00,1.89,31.713,['India'],2025-03-22 07:22:03.336267,11,Pawan Muddu
18524,Photomapping for Sustainable Mobility using SLI in Nakuru City,MEDIUM,CHALLENGING,PUBLISHED,2025-04-25 13:49:59.008154,,Open Mapping Hub ESA,100.00,0.00,162.119,['Kenya'],2025-03-16 21:36:57.585993,14,walter mayeku
18509,,MEDIUM,EASY,PUBLISHED,2025-10-20 15:56:27.418110,2025-03-22 04:00:00,Open Mapping Hub for Latin America and the Caribbean,71.88,0.00,1.286,['Dominican Republic'],2025-03-11 23:01:34.366133,102,Juan Carlos Melo Luna
18504,"Kadugli, South Korodofan, Sudan Buildings",MEDIUM,MODERATE,PUBLISHED,2025-10-21 18:20:37.615168,,OSM Sudan,22.55,0.00,56.716,['Sudan'],2025-03-08 12:02:51.982054,57,Geoffrey Kateregga
18501,Federal University of Technology MInna campus Infrastructure mapping IFFPAN and BOOTH Engineering Mapathon,MEDIUM,MODERATE,PUBLISHED,2025-09-09 04:53:48.095525,2025-04-04 23:00:00,GRDCentre,1.48,0.00,0.743,['Nigeria'],2025-03-08 09:56:51.035824,10,Anthonia Onyeahialam
18498,"Climate Resilient Coastal Communities: Stephenville & Bay St. George, Newfoundland, Canada (Part 1)",MEDIUM,MODERATE,PUBLISHED,2025-04-01 23:19:35.822511,,Canadian Red Cross,100.00,3.63,180.931,['Canada'],2025-03-07 20:23:42.309279,144,Sophia Chen
18465,"Umm Al-Qura, Port Sudan Buildings",MEDIUM,MODERATE,PUBLISHED,2025-10-09 11:10:17.151118,,OSM Sudan,57.75,16.90,11.680,['Sudan'],2025-02-27 11:50:23.489615,49,Geoffrey Kateregga
18443,"The 2023-2024 Flood in Gimje, South Korea, mapping roads and buildings",MEDIUM,MODERATE,PUBLISHED,2025-11-02 13:04:39.256906,,한국 OSM (OSM Korea),74.18,10.71,676.214,['South Korea'],2025-02-23 11:26:19.719483,55,Dongha Hwang
18442,"ZAMBIA, MAPPING TREES FOR CLIMATE CHANGE, LUSAKA DISTRICT",MEDIUM,EASY,PUBLISHED,2025-04-25 08:41:06.142327,,Local Knowledge Mappers (LKM),100.00,74.67,1.142,['Zambia'],2025-02-23 11:14:37.973649,33,Charles Chilufya
18437,Training for CBID,MEDIUM,MODERATE,PUBLISHED,2025-02-21 12:11:10.698959,,OSM Sri Lanka,0.00,0.00,596.345,['Sri Lanka'],2025-02-17 03:15:28.011028,15,Suthakaran
18433,Zimbabwe: Buhera Homestead Mapping 1,MEDIUM,MODERATE,PUBLISHED,2025-10-29 12:19:04.055005,2025-02-27 22:00:00,Ladies In Maps Zimbabwe,19.31,2.21,1068.999,['Zimbabwe'],2025-02-14 04:27:02.260952,130,Letwin Pondo
18422,Zamzam  camp,MEDIUM,MODERATE,PUBLISHED,2025-10-11 13:12:22.304928,,OSM Sudan,58.48,27.38,46.131,['Sudan'],2025-02-11 15:52:29.818691,64,HASSAN ARABAB
18409,OSM Data Mapping and Validation of Tilathi Koiladi Rural Municipality,MEDIUM,MODERATE,PUBLISHED,2025-09-26 06:42:41.942110,2025-06-29 18:15:00,Youth Innovation Lab,43.75,0.00,32.858,['Nepal'],2025-02-06 05:02:00.251265,16,Pradip khatiwada
18408,OSM Data Mapping and Validation of Rajdevi Municipality,MEDIUM,MODERATE,PUBLISHED,2025-09-04 11:56:40.895923,2025-06-29 18:15:00,Youth Innovation Lab,45.00,0.00,28.200,['Nepal'],2025-02-06 04:59:12.639823,15,Pradip khatiwada
18407,OSM Data Mapping and Validation of Paroha Municipality,MEDIUM,MODERATE,PUBLISHED,2025-11-01 03:27:16.254523,2025-06-29 18:15:00,Youth Innovation Lab,4.55,0.00,37.451,['Nepal'],2025-02-06 04:54:02.494299,9,Pradip khatiwada
18406,OSM Data Mapping and Validation of Mahadeva Rural Municipality,MEDIUM,MODERATE,PUBLISHED,2025-04-18 16:46:15.275618,2025-06-29 18:15:00,Youth Innovation Lab,100.00,0.00,34.909,['Nepal'],2025-02-06 04:51:09.223094,24,Pradip khatiwada
